,id,nummer,konklusion,vedtaget,kommentar,mødeid,typeid,sagstrinid,opdateringsdato,møde_titel,møde_status,møde_type,møde_periode_startdato,møde_periode_slutdato,møde_periode_type,type,sagstrin_titel,sagstrin_status,sagstrin_type,sagstrin_sag_type,sagstrin_sag_kategori,sagstrin_sag_status,sagstrin_sag_titel,sagstrin_sag_titelkort,sagstrin_periode_start,sagstrin_periode_slut,sagstrin_periode_type,merged,year
7134,7209,49,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.",True,,9639,1,203965.0,2019-11-28T10:05:54.48,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om almene boliger m.v. (Tilsagn til nybyggeri opført i samarbejde med privat part).,Om tilsagn til alment nybyggeri opført i samarbejde med privat part.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om almene boliger m.v. (Tilsagn til nybyggeri opført i samarbejde med privat part).,Om tilsagn til alment nybyggeri opført i samarbejde med privat part.",2019
7135,7210,50,"Forslaget blev vedtaget. For stemte 99 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.",True,,9639,1,206550.0,2019-11-28T10:06:40.897,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af chokoladeafgiftsloven, lov om forskellige forbrugsafgifter, momsloven og forskellige andre love. (Godtgørelse af visse punktafgifter til godkendte humanitære organisationer m.v., ændring vedrørende konsignationslagre, kædehandel og bekæmpelse af momssvig ved EU-handel, overførsel af varer til andre EU-lande, ændring af reglerne om udtagning af varer, ydelser og aktiver og præcisering af EU-regel om levering mod vederlag m.v.)",Om gennemførelse af nye EU-momsregler m.v.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 99 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af chokoladeafgiftsloven, lov om forskellige forbrugsafgifter, momsloven og forskellige andre love. (Godtgørelse af visse punktafgifter til godkendte humanitære organisationer m.v., ændring vedrørende konsignationslagre, kædehandel og bekæmpelse af momssvig ved EU-handel, overførsel af varer til andre EU-lande, ændring af reglerne om udtagning af varer, ydelser og aktiver og præcisering af EU-regel om levering mod vederlag m.v.),Om gennemførelse af nye EU-momsregler m.v.",2019
7136,7211,51,"Forslaget blev vedtaget. For stemte 98 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.",True,,9639,1,204243.0,2019-11-28T10:07:50.757,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af momsloven, kildeskatteloven og lov om inddrivelse af gæld til det offentlige. (Digitale salgsregistreringssystemer og ændring af reglerne om udstedelse af skattekort til tredjelandsstatsborgere).",Om digitale salgsregistreringssystemer og udstedelse af skattekort til tredjelandsstatsborgere.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 98 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af momsloven, kildeskatteloven og lov om inddrivelse af gæld til det offentlige. (Digitale salgsregistreringssystemer og ændring af reglerne om udstedelse af skattekort til tredjelandsstatsborgere).,Om digitale salgsregistreringssystemer og udstedelse af skattekort til tredjelandsstatsborgere.",2019
7137,7213,53,"Forslaget blev vedtaget. For stemte 90 (S, V, RV, SF, KF, ALT, NB og LA), imod stemte 11 (DF), hverken for eller imod stemte 8 (EL).",True,,9640,3,207014.0,2019-12-04T09:45:35.4,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Forslag til vedtagelse,Behandling,Behandlet,[10 'Behandling' '2014-10-07T14:16:46.733'],Forslag til vedtagelse,,Vedtaget,"Folketinget finder, at handelssanktioner kan være et nyttigt udenrigspolitisk instrument, som er at foretrække frem for anvendelse af væbnet magt.
 
Folketinget udtaler støtte til, at sanktioner kan anvendes i bestræbelserne på at sikre fred og overholdelse af international ret, menneskerettigheder, demokrati og retsstatsprincipper. Der bør så vidt muligt anvendes specifikke og målrettede sanktioner. Negative konsekvenser for virksomheder og arbejdstagere i EU bør tages i betragtning, når EU’s sanktioner udformes.
 
Folketinget anerkender, at handelssanktioner indført af FN, EU eller tredjelande i visse begrænsede tilfælde kan føre til eksportbegrænsninger i et sådant omfang, at danske virksomheder må afskedige medarbejdere. Det kan være en utilsigtet konsekvens, som i videst muligt omfang bør imødegås.
 
Folketinget opfordrer regeringen til at anvende allokerede offentlige midler og myndigheder, herunder Eksportrådet, til at hjælpe danske virksomheder med at finde andre markeder i tilfælde, hvor sanktioner måtte få uhensigtsmæssige konsekvenser for eksportmulighederne til et sanktionsramt marked.",Om anvendelsen af handelssanktioner.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 90 (S, V, RV, SF, KF, ALT, NB og LA), imod stemte 11 (DF), hverken for eller imod stemte 8 (EL).,Folketinget finder, at handelssanktioner kan være et nyttigt udenrigspolitisk instrument, som er at foretrække frem for anvendelse af væbnet magt.
 
Folketinget udtaler støtte til, at sanktioner kan anvendes i bestræbelserne på at sikre fred og overholdelse af international ret, menneskerettigheder, demokrati og retsstatsprincipper. Der bør så vidt muligt anvendes specifikke og målrettede sanktioner. Negative konsekvenser for virksomheder og arbejdstagere i EU bør tages i betragtning, når EU’s sanktioner udformes.
 
Folketinget anerkender, at handelssanktioner indført af FN, EU eller tredjelande i visse begrænsede tilfælde kan føre til eksportbegrænsninger i et sådant omfang, at danske virksomheder må afskedige medarbejdere. Det kan være en utilsigtet konsekvens, som i videst muligt omfang bør imødegås.
 
Folketinget opfordrer regeringen til at anvende allokerede offentlige midler og myndigheder, herunder Eksportrådet, til at hjælpe danske virksomheder med at finde andre markeder i tilfælde, hvor sanktioner måtte få uhensigtsmæssige konsekvenser for eksportmulighederne til et sanktionsramt marked.,Om anvendelsen af handelssanktioner.",2019
7138,7214,54,"Forslaget blev vedtaget. For stemte 109 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0.",True,,9642,3,207147.0,2019-12-06T10:45:57.373,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Forslag til vedtagelse,Behandling,Behandlet,[10 'Behandling' '2014-10-07T14:16:46.733'],Forslag til vedtagelse,,Vedtaget,"Folketinget pålægger regeringen inden juni 2020 at invitere til møde om at modernisere arbejdsskadelovgivningen, herunder arbejdet med at afkorte sagsbehandlingstiden væsentligt.
Mennesker, der er kommet til skade på arbejdet, skal ikke vente unødigt længe på en afgørelse i deres arbejdsskadesag. Lang sagsbehandlingstid kan sætte den enkelte tilskadekomne i en økonomisk og arbejdsmæssig sårbar situation. Det er derfor helt afgørende, at arbejdsskadesystemet understøtter en hurtig afklaring i arbejdsskadesager, og hvor der samtidig er en høj kvalitet i sagsbehandlingen.
Rigsrevisionen har netop undersøgt sagsbehandlingstiderne på arbejdsskadeområdet. Rigsrevisionen peger på, at sagsbehandlingstiderne er faldet, men fortsat er lange. Folketinget noterer sig, at beskæftigelsesministeren vil følge op på Rigsrevisionens beretning og fortsætte arbejdet ved de kommende forhandlinger. ",Om ventetid i arbejdsskadesager.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 109 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0.,Folketinget pålægger regeringen inden juni 2020 at invitere til møde om at modernisere arbejdsskadelovgivningen, herunder arbejdet med at afkorte sagsbehandlingstiden væsentligt.
Mennesker, der er kommet til skade på arbejdet, skal ikke vente unødigt længe på en afgørelse i deres arbejdsskadesag. Lang sagsbehandlingstid kan sætte den enkelte tilskadekomne i en økonomisk og arbejdsmæssig sårbar situation. Det er derfor helt afgørende, at arbejdsskadesystemet understøtter en hurtig afklaring i arbejdsskadesager, og hvor der samtidig er en høj kvalitet i sagsbehandlingen.
Rigsrevisionen har netop undersøgt sagsbehandlingstiderne på arbejdsskadeområdet. Rigsrevisionen peger på, at sagsbehandlingstiderne er faldet, men fortsat er lange. Folketinget noterer sig, at beskæftigelsesministeren vil følge op på Rigsrevisionens beretning og fortsætte arbejdet ved de kommende forhandlinger. ,Om ventetid i arbejdsskadesager.",2019
7139,7215,55,"Forslaget blev vedtaget. For stemte 109 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.",True,,9642,1,203952.0,2019-12-05T10:17:02.913,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om vandforsyning m.v. (Obligatorisk kommunal vurdering af boringsnære beskyttelsesområder og pligt til indberetning m.v.).,Om obligatorisk kommunal vurdering af boringsnære beskyttelsesområder og pligt til indberetning m.v. på vandforsyningsområdet.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 109 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 3 (NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om vandforsyning m.v. (Obligatorisk kommunal vurdering af boringsnære beskyttelsesområder og pligt til indberetning m.v.).,Om obligatorisk kommunal vurdering af boringsnære beskyttelsesområder og pligt til indberetning m.v. på vandforsyningsområdet.",2019
7140,7216,56,"Forslaget blev vedtaget. For stemte 111 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0.",True,,9642,1,205129.0,2019-12-05T10:17:04.657,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af lov om registrering af ledningsejere. (Indsættelse af overgangsbestemmelse, bestemmelse om at udstille graveforespørgsler m.m.).",Om indsættelse af overgangsbestemmelse og andre ændringer på ledningsejerområdet.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 111 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om registrering af ledningsejere. (Indsættelse af overgangsbestemmelse, bestemmelse om at udstille graveforespørgsler m.m.).,Om indsættelse af overgangsbestemmelse og andre ændringer på ledningsejerområdet.",2019
7141,7217,57,"Forslaget blev vedtaget. For stemte 106 (S, V, DF, RV, SF, EL, KF og ALT), imod stemte 5 (NB og LA), hverken for eller imod stemte 0.",True,,9642,1,205593.0,2019-12-05T10:17:06.487,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af lov om finansiel virksomhed, lov om betalinger, lov om kapitalmarkeder, lov om investeringsforeninger m.v. og selskabsloven og forskellige andre love. (Direkte debitering, håndtering af erstatningskrav i henhold til en byggeskadeforsikring tegnet i Qudos Insurance A/S, whistleblowerordning for virksomheder med begrænset tilladelse, revisors meddelelsespligt til Finanstilsynet og ændring af procedure ved indløsning af minoritetsaktionærer m.v.).",Om direkte debitering og whistleblowerordning for virksomheder med begrænset tilladelse m.v.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 106 (S, V, DF, RV, SF, EL, KF og ALT), imod stemte 5 (NB og LA), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om finansiel virksomhed, lov om betalinger, lov om kapitalmarkeder, lov om investeringsforeninger m.v. og selskabsloven og forskellige andre love. (Direkte debitering, håndtering af erstatningskrav i henhold til en byggeskadeforsikring tegnet i Qudos Insurance A/S, whistleblowerordning for virksomheder med begrænset tilladelse, revisors meddelelsespligt til Finanstilsynet og ændring af procedure ved indløsning af minoritetsaktionærer m.v.).,Om direkte debitering og whistleblowerordning for virksomheder med begrænset tilladelse m.v.",2019
7142,7218,58,"Forslaget blev vedtaget. For stemte 71 (S, V, DF, KF og NB), imod stemte 33 (RV, SF, EL, ALT og LA), hverken for eller imod stemte 0.",True,,9644,3,207249.0,2019-12-11T10:00:47.127,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Forslag til vedtagelse,Behandling,Behandlet,[10 'Behandling' '2014-10-07T14:16:46.733'],Forslag til vedtagelse,,Vedtaget,"Danskernes tryghed og sikkerhed er en kerneprioritet, og alle danskere skal kunne færdes frit og trygt alle steder i landet. Folketinget tager særligt afstand fra kriminel adfærd, der spreder utryghed i det offentlige rum. Vi skal aldrig acceptere, at bombesprængninger bliver hverdag i Danmark.

Det er vigtigt, at politiet følger med den udvikling, der er i både kriminaliteten og på den teknologiske front. Folketinget understreger vigtigheden af at styrke politiets muligheder for at efterforske kriminalitet i det offentlige rum. 

Folketinget noterer sig, at politiet har efterspurgt initiativer om øget overvågning, som har stor værdi for politiets efterforskning af alvorlig kriminalitet. Folketinget er bevidst om, at der skal tages hensyn til balancen mellem retten til privatliv og den efterforskningsmæssige nytte.",Om den øgede overvågning.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 71 (S, V, DF, KF og NB), imod stemte 33 (RV, SF, EL, ALT og LA), hverken for eller imod stemte 0.,Danskernes tryghed og sikkerhed er en kerneprioritet, og alle danskere skal kunne færdes frit og trygt alle steder i landet. Folketinget tager særligt afstand fra kriminel adfærd, der spreder utryghed i det offentlige rum. Vi skal aldrig acceptere, at bombesprængninger bliver hverdag i Danmark.

Det er vigtigt, at politiet følger med den udvikling, der er i både kriminaliteten og på den teknologiske front. Folketinget understreger vigtigheden af at styrke politiets muligheder for at efterforske kriminalitet i det offentlige rum. 

Folketinget noterer sig, at politiet har efterspurgt initiativer om øget overvågning, som har stor værdi for politiets efterforskning af alvorlig kriminalitet. Folketinget er bevidst om, at der skal tages hensyn til balancen mellem retten til privatliv og den efterforskningsmæssige nytte.,Om den øgede overvågning.",2019
7143,7219,60,"Forslaget blev vedtaget. For stemte 100 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 2 (NB), hverken for eller imod stemte 0.",True,,9644,1,206561.0,2019-12-10T15:24:07.577,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af momsloven. (Værnsregel mod misbrug af særordningen for rejsebureauer).,Om værnsregel mod misbrug af særordningen for rejsebureauer.,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 100 (S, V, DF, RV, SF, EL, KF, ALT og LA), imod stemte 2 (NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af momsloven. (Værnsregel mod misbrug af særordningen for rejsebureauer).,Om værnsregel mod misbrug af særordningen for rejsebureauer.",2019
7144,7220,61,"Forslaget blev vedtaget. For stemte 104 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0.",True,,9644,1,204753.0,2019-12-10T15:24:07.923,Møde i salen,Under forberedelse,Møde i salen,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af udlændingeloven. (Bemyndigelse til at fastsætte integrationsrelevante krav som betingelse for tidsubegrænset opholdstilladelse på Færøerne, hjemmel til delegation af kompetence til at træffe afgørelse i 1. instans om ophold på Færøerne til færøske myndigheder og ændring af klageadgang i sådanne sager til Udlændingenævnet).",Om bemyndigelse til at fastsatte integrationsrelevante krav som betingelse for tidsubegrænset opholdstilladelse på Færøerne m.v. ,2019-10-01T12:00:00,2020-10-06T12:00:00,samling,"Forslaget blev vedtaget. For stemte 104 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af udlændingeloven. (Bemyndigelse til at fastsætte integrationsrelevante krav som betingelse for tidsubegrænset opholdstilladelse på Færøerne, hjemmel til delegation af kompetence til at træffe afgørelse i 1. instans om ophold på Færøerne til færøske myndigheder og ændring af klageadgang i sådanne sager til Udlændingenævnet).,Om bemyndigelse til at fastsatte integrationsrelevante krav som betingelse for tidsubegrænset opholdstilladelse på Færøerne m.v. ",2019
